name,vote_average,vote_count,overview,genres,keyword,trailer,imdb_id,quality_score,soup
Eric,6.973,276,"A desperate father, alongside a tenacious cop, battles his own demons on the streets of 1980s New York as he searches for his missing nine-year-old son.","['Drama', 'Mystery']","['new york city', 'puppeteer', 'son', 'puppet', 'disappearance', 'miniseries', 'missing child', 'self-loathing', '1980s', 'father son relationship', 'thriller']",,tt16283824,0.6979467537302175,new york city puppeteer son puppet disappearance miniseries missing child self-loathing 1980s father son relationship thriller Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery
Daybreak,6.973,466,"Living his best life in post-apocalyptic LA, a slacker strives to find the girl of his dreams while outwitting mindless ghouls and cliquish gangs.","['Sci-Fi & Fantasy', 'Action & Adventure']","['post-apocalyptic future', 'high school', 'based on comic', 'bully', 'los angeles, california']",https://www.youtube.com/watch?v=6DdZc7uTYu8,tt8755226,0.6919453621704851,"post-apocalyptic future high school based on comic bully los angeles, california Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure"
Madam Secretary,6.973,329,"After years away from the CIA, Elizabeth McCord is pulled back into the political arena. The newly appointed Secretary of State is tough, fair, and smart, driving international diplomacy, wrangling office politics, and circumventing protocol as she negotiates global and domestic issues, both at the White House and at home.","['Drama', 'War & Politics']","['washington dc, usa', 'politics', 'top secret', 'diplomacy', 'integrity', 'usa politics', 'secretary of state', 'global politics', 'ex-cia agent', 'geopolitics', 'international relations', 'diplomatic crisis', 'usa foreign policy', 'inspirational', 'political drama', 'state department', 'us government', 'state secrets', 'world politics', 'tradecraft']",https://www.youtube.com/watch?v=zy4C2NYE19Y,tt3501074,0.6588800431735861,"washington dc, usa politics top secret diplomacy integrity usa politics secretary of state global politics ex-cia agent geopolitics international relations diplomatic crisis usa foreign policy inspirational political drama state department us government state secrets world politics tradecraft Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics"
The Passage,7.0,342,"A post-apocalyptic story about a botched U.S. government experiment that turns a group of death row inmates into highly infectious vampires, and an orphan girl who might be the only person able to stop the ensuing crisis.","['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']","['based on novel or book', 'vampire', 'post-apocalyptic future', 'dystopia']",https://www.youtube.com/watch?v=6rJ64J-gSbY,tt1074206,0.681274935763234,based on novel or book vampire post-apocalyptic future dystopia Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama
Mortal Kombat: Conquest,7.0,331,"Kung Lao has triumphed in the Mortal Kombat tournament, defeating Shang Tsung and saving Earth Realm. Now, he must train a new generation of warriors for the next tournament. Meanwhile, an exiled Shang Tsung attempts to thwart Lao's efforts with the aid of supernatural warriors such as Scorpion and Sub-Zero.","['Action & Adventure', 'Sci-Fi & Fantasy']","['martial arts', 'magic', 'superhero', 'villainess', 'tournament', 'based on video game', 'super villain']",,tt0170982,0.6589754577728565,martial arts magic superhero villainess tournament based on video game super villain Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy
Wolf Creek,7.0,214,An anthology series which centers on different characters being targeted by crazed serial killer Mick Taylor in the Australian outback.,"['Action & Adventure', 'Crime', 'Drama']","['revenge', 'outback', 'australian outback']",https://www.youtube.com/watch?v=devWwSCw12A,tt4460878,0.6692280954787841,revenge outback australian outback Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama
Brand New Cherry Flavor,6.968,294,"A filmmaker heads to Hollywood in the early ’90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.","['Drama', 'Mystery', 'Sci-Fi & Fantasy']","['based on novel or book', 'magic', 'revenge', 'psychological thriller', 'filmmaking', '1990s', 'film director', 'body horror', 'horror']",https://www.youtube.com/watch?v=wOzM3c33TVg,tt11343600,0.7066742624939868,based on novel or book magic revenge psychological thriller filmmaking 1990s film director body horror horror Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy
Frank Herbert's Children of Dune,6.966,235,"Frank Herbert's Children of Dune is a three-part miniseries written by John Harrison and directed by Greg Yaitanes, based on Frank Herbert's novels Dune Messiah and Children of Dune. First broadcast in the United States on March 16, 2003, Children of Dune is the sequel to the 2000 miniseries Frank Herbert's Dune and produced by the Sci Fi Channel. As of 2004, this miniseries and its predecessor were two of the three highest-rated programs ever to be broadcast on the Sci-Fi Channel.","['Sci-Fi & Fantasy', 'Drama']","['prophecy', 'telepathy', 'sandstorm', 'future', 'miniseries', 'space opera', 'romantic']",,tt0287839,0.6669755607260032,prophecy telepathy sandstorm future miniseries space opera romantic Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
Zero Day,7.0,412,"A former U.S. President is called out of retirement to find the source of a deadly cyberattack, only to discover a vast web of lies and conspiracies.","['Drama', 'War & Politics']","['usa president', 'investigation', 'conspiracy', 'miniseries', 'political thriller', 'cyberwar', 'introspective', 'grand', 'amused']",https://www.youtube.com/watch?v=FOfBiiPdQPI,tt23872886,0.661780040310067,usa president investigation conspiracy miniseries political thriller cyberwar introspective grand amused Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics
Aladdin,7.0,360,"Coming on the heels of the direct-to-video sequel The Return of Jafar, the series picked up where that installment left off, with Aladdin now living in the palace, engaged to beautiful and spunky Princess Jasmine. ""Al"" and Jasmine went together into peril among sorcerers, monsters, thieves, and more. Monkey sidekick Abu, the animated Magic Carpet, and the fast-talking, shape-shifting Genie came along to help, as did sassy, complaining parrot Iago, formerly Jafar’s pet but now an antihero.","['Action & Adventure', 'Animation', 'Comedy', 'Sci-Fi & Fantasy', 'Kids']","['middle east', 'princess', 'based on movie', 'genie', 'arabian nights', 'aladdin']",,tt0105935,0.6567435460319198,middle east princess based on movie genie arabian nights aladdin Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids Action & Adventure Animation Comedy Sci-Fi & Fantasy Kids
Homecoming,6.963,339,"Heidi Bergman is a caseworker at Homecoming, a Geist Group facility helping soldiers transition to civilian life. Years later she has started a new life, living with her mother and working as a waitress, when a Department of Defense auditor questions why she left the Homecoming facility. Heidi quickly realizes that there's a whole other story behind the story she's been telling herself.",['Drama'],['based on podcast'],https://www.youtube.com/watch?v=9WJSdpE-sJQ,tt7008682,0.7136117694421967,based on podcast Drama Drama Drama Drama Drama Drama Drama Drama Drama
The Wild Thornberrys,7.0,285,"Travel the world with the Thornberrys and come face-to-face with blue sheep in Nepal, emus in Australia, marmots in Pakistan, flash floods in Siberia, Egyptian burial chambers, a runaway hot air balloon, a rock slide on the Karakoram Highway and more!","['Animation', 'Comedy', 'Action & Adventure', 'Kids', 'Family']","['talking to animals', 'mischievous']",,tt0167743,0.6627518757654612,talking to animals mischievous Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family Animation Comedy Action & Adventure Kids Family
Human Trafficking,7.0,213,"The story of an American Immigration and Customs Enforcement agent going undercover to stop an organization from trafficking people, and the struggles of three trafficked women.","['Drama', 'Crime', 'Mystery']","['corruption', 'undercover', 'eastern europe', 'investigation', 'human trafficking', 'police', 'philippines', 'conspiracy', 'miniseries', 'sex trafficking', 'small community']",,tt0461872,0.6693255502762112,corruption undercover eastern europe investigation human trafficking police philippines conspiracy miniseries sex trafficking small community Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery Drama Crime Mystery
Saturday Night Live,6.959,481,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.","['Comedy', 'News']","['live', 'sketch comedy', 'skit', 'live studio audience', 'amused']",https://www.youtube.com/watch?v=_Np6fu-0OoY,tt0072562,0.6479911459487159,live sketch comedy skit live studio audience amused Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News
The Shannara Chronicles,6.958,1015,A young Healer armed with an unpredictable magic guides a runaway Elf in her perilous quest to save the peoples of the Four Lands from an age-old Demon scourge.,"['Action & Adventure', 'Sci-Fi & Fantasy']","['elves', 'based on novel or book', 'magic', 'future', 'demon', 'quest']",https://www.youtube.com/watch?v=rCr3z_sTSNU,tt1051220,0.72998123873527,elves based on novel or book magic future demon quest Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy Action & Adventure Sci-Fi & Fantasy
Hercules: The Legendary Journeys,6.958,576,The legendary son of Zeus journeys across the earth fighting monsters and helping people.,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","['hero', 'mythology', 'greek mythology', 'mythical creature', 'sword fight', 'ares', 'adventurer', 'demigod', 'hercules', 'action hero', 'hera', 'legendary hero', 'good versus evil']",,tt0111999,0.6424274474429027,hero mythology greek mythology mythical creature sword fight ares adventurer demigod hercules action hero hera legendary hero good versus evil Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy
A Murder at the End of the World,6.947,264,"Gen Z amateur sleuth and tech-savvy hacker Darby Hart and eight other guests are invited by a reclusive billionaire to participate in a retreat at a remote location. When one of the other guests is found dead, Darby must use her skills to prove it was murder before the killer takes another life.","['Mystery', 'Drama', 'Crime', 'Sci-Fi & Fantasy']","['hotel', 'iceland', 'murder', 'female detective', 'arctic', 'secret', 'intelligence artificielle', 'tech-mogul', 'enquête']",https://www.youtube.com/watch?v=M4B5igIblb4,tt15227418,0.7263656055017986,hotel iceland murder female detective arctic secret intelligence artificielle tech-mogul enquête Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy Mystery Drama Crime Sci-Fi & Fantasy
The Patient,6.943,306,A psychotherapist finds himself held prisoner by a serial killer with an unusual request: curb his homicidal urges.,"['Drama', 'Crime']","['miniseries', 'serious', 'intense']",https://www.youtube.com/watch?v=ZLYBmDFhzDc,tt15574312,0.7299430846085949,miniseries serious intense Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime
Harper's Island,6.943,256,"A group of family and friends travels to a secluded island for a destination wedding. They've come to laugh... to love... and, though they don't know it... to die. As the wedding festivities begin, friendships are tested and secrets exposed as a murderer claims victims, one by one, transforming the wedding week of fun and celebration into a terrifying struggle for survival.","['Mystery', 'Drama']","['island', 'serial killer', 'wedding']",https://www.youtube.com/watch?v=aNoQM8jH75o,tt1232320,0.6648516302513705,island serial killer wedding Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama
Lois & Clark: The New Adventures of Superman,6.94,484,"A much more lavish version of the popular Superman television series which had first aired forty years earlier, Lois & Clark focused more on the Man of Steel's early adult years in Metropolis. With the unknowing help of Lois Lane, Clark Kent created Superman there in Metropolis after finding work at the world-famous Daily Planet newspaper, where he meets fellow reporter Lois Lane.","['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy', 'Comedy']","['journalism', 'newspaper', 'secret identity', 'undercover', 'superhero', 'based on comic', 'romance', 'super power']",https://www.youtube.com/watch?v=Uxiu29masIo,tt0106057,0.6475720687451648,journalism newspaper secret identity undercover superhero based on comic romance super power Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy Action & Adventure Drama Sci-Fi & Fantasy Comedy
The Bionic Woman,6.94,266,"After fully recovering from her near fatal bout of bionic rejection, Jaime Sommers, the first female cyborg, is assigned to spy missions of her own.","['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",[],,tt0073965,0.6639221480405446,Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama
The Tomorrow People,6.9,355,"The story of several young people from around the world who represent the next stage in human evolution, possessing special powers, including the ability to teleport and communicate with each other telepathically. Together they work to defeat the forces of evil.","['Drama', 'Sci-Fi & Fantasy']","['remake', 'superhuman', 'super power']",https://www.youtube.com/watch?v=vUfHbwdbPzw,tt2660734,0.6442410770629754,remake superhuman super power Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy
Night Sky,6.937,222,"Irene and Franklin York, a retired couple, have a secret: a Chamber buried in their backyard that miraculously leads to a strange, deserted planet. When an enigmatic young man arrives, the Yorks' quiet existence is upended and the mysterious Chamber they thought they knew so well turns out to be much more than they could have ever imagined.","['Sci-Fi & Fantasy', 'Drama']","['portal', 'alien planet']",https://www.youtube.com/watch?v=XLnhAbbMkEY,tt13361448,0.702875456105789,portal alien planet Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
"Walker, Texas Ranger",6.937,530,"Modern-day Texas Ranger, Cordell Walker's independent crime-solving methods have their roots in the rugged traditions of the Old West. Walker's closest friend is former Ranger, C.D. Parker, who retired after a knee injury, and now owns ""C.D.'s,"" a Country/Western saloon/restaurant. Rookie Ranger, James ""Jimmy"" Trivette is an ex-football player who bases his crime-solving methods on reason and uses computers and cellular phones. Alex Cahill is the Assistant DA who shares a mutual attraction with Walker, but often disagrees with his unorthodox approach to law enforcement.","['Drama', 'Western', 'Crime']","['southern usa', 'texas', 'texas ranger', 'ex soldier']",https://www.youtube.com/watch?v=NIYZVSElmj4,tt0106168,0.6447484609639389,southern usa texas texas ranger ex soldier Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime Drama Western Crime
It,6.936,3275,"In 1960, seven outcast kids known as ""The Losers' Club"" fight against an ancient shape-shifting alien who poses as a child-killing clown, while also dealing with bullies and abusive parents. Thirty years later, they reunite to stop the creature once and for all when it returns to their hometown.","['Mystery', 'Drama']","['based on novel or book', 'clown', 'supernatural', 'flashback', 'evil', 'horror', 'thriller']",https://www.youtube.com/watch?v=A4vPcP_tPQE,tt0099864,0.591227123220239,based on novel or book clown supernatural flashback evil horror thriller Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama
The Angry Beavers,6.9,247,"Daggett and Norbert Beaver are two young beaver brothers who have left their home to become bachelors in the forest near Wayouttatown, Oregon.","['Animation', 'Comedy', 'Kids', 'Family']","['forest', 'cartoon beaver']",https://www.youtube.com/watch?v=1-OGanGP-y8,tt0131664,0.665354880747439,forest cartoon beaver Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family Animation Comedy Kids Family
Nine Perfect Strangers,6.931,571,"At a boutique health-and-wellness resort that promises healing and transformation, nine stressed city dwellers try to get on a path to a better way of living. Watching over them during this 10-day retreat is the resort's director, Masha, a woman on a mission to reinvigorate their tired minds and bodies. However, these nine ""perfect"" strangers have no idea what is about to hit them.","['Drama', 'Mystery']","['based on novel or book', 'group therapy', 'lsd', 'magic mushroom', 'resort', 'drug trip', 'psychedelics', 'wellness center', 'psychedelic drug', 'breakthrough', 'group conflict', 'dramatic']",https://www.youtube.com/watch?v=6UcwbRcsBF8,tt8760932,0.6477346207534632,based on novel or book group therapy lsd magic mushroom resort drug trip psychedelics wellness center psychedelic drug breakthrough group conflict dramatic Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery
Caprica,6.929,390,"Set 58 years before Battlestar Galactica, Caprica follows two rival families - the Graystones and the Adamas - as they grow, compete, and thrive in the vibrant world of the peaceful 12 Colonies, living in a society close to our own. Entangled in the burgeoning technology of artificial intelligence and robotics that will eventually lead to the creation of the Cylons, the two houses go toe-to-toe, blending action with corporate conspiracy and sexual politics.","['Drama', 'Sci-Fi & Fantasy']","['artificial intelligence (a.i.)', 'technology', 'prequel', 'space', 'alien planet', 'family drama', 'robot', 'battlestar galactica']",https://www.youtube.com/watch?v=rVbqyBgH_n8,tt0799862,0.7193551399956764,artificial intelligence (a.i.) technology prequel space alien planet family drama robot battlestar galactica Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy
Black Lightning,6.927,926,"Jefferson Pierce is a man wrestling with a secret. As the father of two daughters and principal of a charter high school that also serves as a safe haven for young people in a New Orleans neighborhood overrun by gang violence, he is a hero to his community.","['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']","['superhero', 'based on comic']",,tt6045840,0.7734554637914077,superhero based on comic Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama Action & Adventure Sci-Fi & Fantasy Drama
Young Rock,6.925,232,"As Dwayne Johnson runs for president in 2032, he takes a comedic look back at his extraordinary life through the outrageous stories of his family and youth that shaped him into the man he is today. He explores his childhood years living amid influential wrestling icons while his dad rose to fame in the business, his rebellious teenage years attending high school in Pennsylvania, and his football years teamed up with powerhouse players at the University of Miami. In his telling, Johnson explains that while his experiences have been larger than life, he remains a down-to-earth guy who still relates to the American people.",['Comedy'],"['wrestling', 'sports', 'autobiographical']",https://www.youtube.com/watch?v=gDIEeYSV0P0,tt11639952,0.6669636697567214,wrestling sports autobiographical Comedy Comedy Comedy Comedy Comedy Comedy Comedy Comedy Comedy
Marvel's Luke Cage,6.924,1954,"Given superstrength and durability by a sabotaged experiment, a wrongly accused man escapes prison to become a superhero for hire.","['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Crime']","['new york city', 'superhero', 'based on comic', 'hero for hire', 'marvel cinematic universe (mcu)', 'action adventure', 'black culture']",,tt3322314,0.6035708249602699,new york city superhero based on comic hero for hire marvel cinematic universe (mcu) action adventure black culture Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime Drama Sci-Fi & Fantasy Action & Adventure Crime
Into the Unknown: Making Frozen II,6.923,207,"The team behind Frozen II open their doors to cameras for a six-part documentary series to reveal the hard work, heart, and collaboration it takes to create one of the most highly-anticipated films in Walt Disney Animation Studios’ near-century of moviemaking. Cameras were there to capture an eye-opening - and at times jaw-dropping - view of the challenges and the breakthroughs, the artistry, creativity and the complexity of creating the #1 animated feature of all time.",['Documentary'],[],https://www.youtube.com/watch?v=2vQPPEka0ls,tt10196382,0.6694064498381925,Documentary Documentary Documentary Documentary Documentary Documentary Documentary Documentary Documentary
Jupiter's Legacy,6.913,747,"As the world's first generation of superheroes (who received their powers in the 1930s) become the revered elder guard in the present, their superpowered children struggle to live up to the legendary feats of their parents.","['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama', 'Mystery']","['superhero', 'based on comic', 'mind reading', 'superhero team', 'fantasy world']",https://www.youtube.com/watch?v=QeULGagSa-A,tt5774002,0.6334038761413796,superhero based on comic mind reading superhero team fantasy world Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery Sci-Fi & Fantasy Action & Adventure Drama Mystery
Marcella,6.909,270,"Marcella is shocked to the core of her being when her husband Jason leaves her unexpectedly, confessing he no longer loves her. Heartbroken, Marcella returns to the Met’s Murder Squad. Ten years ago Marcella gave up her fast-tracked police career to marry and devote her life to her family. With the abrupt end to her marriage and isolated from her 13 year old daughter and 10 year old son, Marcella throws herself into work to stop herself from falling apart.","['Crime', 'Drama']","['london, england', 'detective', 'police', 'murder', 'female protagonist', 'murder investigation']",https://www.youtube.com/watch?v=-3tXIxa2Jl0,tt5269594,0.6957627628544119,"london, england detective police murder female protagonist murder investigation Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama"
Haunted,6.907,311,"Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments.",['Documentary'],"['paranormal investigation', 'ghost', 'supernatural horror']",https://www.youtube.com/watch?v=sPoTMwOftuA,tt9077192,0.6597422135292227,paranormal investigation ghost supernatural horror Documentary Documentary Documentary Documentary Documentary Documentary Documentary Documentary Documentary
Clarice,6.906,265,"In 1993, six months after the events of The Silence of the Lambs, FBI Agent Clarice Starling returns to the field to pursue serial murderers and sexual predators while navigating the high stakes political world of Washington, D.C.","['Crime', 'Drama']",['fbi'],https://www.youtube.com/watch?v=vsjoRzezy4I,tt2177268,0.6509427826065597,fbi Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama
The Purge,6.9,3376,"Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night.","['Mystery', 'Crime', 'Drama']",['based on movie'],https://www.youtube.com/watch?v=jEnUda9Dt_A,tt6110648,0.5469132725508101,based on movie Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama
The Colbert Report,6.9,290,"The Colbert Report is an American satirical late night television program. It stars political humorist Stephen Colbert, a former correspondent for The Daily Show with Jon Stewart. The Colbert Report is a spin-off from and counterpart to The Daily Show that comments on politics and the media in a similar way. The show focuses on a fictional anchorman character named Stephen Colbert, played by his real-life namesake. The character, described by Colbert as a ""well-intentioned, poorly informed, high-status idiot"", is a caricature of televised political pundits.","['News', 'Comedy']",['political satire'],,tt0458254,0.6614705824130965,political satire News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy News Comedy
Bonding,6.897,305,A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.,"['Drama', 'Comedy']","['fetish', 'fetishism', 'relationship problems', 'dominatrix', 'female protagonist', 'kinky', 'bdsm', 'lgbt', 'sex worker', 'short film']",https://www.youtube.com/watch?v=XXuBwwZvruI,tt7718088,0.7010232807095578,fetish fetishism relationship problems dominatrix female protagonist kinky bdsm lgbt sex worker short film Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy
